LNR,RESPONSE
64784,0.0004465035678508863
65105,0.012417674433278198
65431,0.013309288035016714
65433,0.03320288156680272
66055,0.0001232745320218934
66071,0.012417674433278198
61280,0.00368181788614076
61281,0.010177514975843396
61284,6.626674360072549e-05
61597,0.00017634184288188134
61606,0.0005419899612374929
62235,0.024572044587730955
62240,0.00013167467342683228
62241,6.469901817312799e-05
62555,0.013050193815581519
62557,0.004214425650876015
62565,0.00041368135517813983
62566,0.034532199086855085
63515,0.0004212319642859546
63524,0.06322077244145911
64797,0.0015874748075176655
65116,0.0102865165363371
75249,0.00022979163114596334
75253,0.06197977276439336
75575,0.014376234970957715
76212,0.0003643070061346974
71422,0.0005394733940467118
72059,0.006440828467981842
72060,0.0009223835530890375
72383,0.0006794335724622384
72386,0.00031727879531274236
72700,9.296373254231496e-05
72715,0.00042441044968458965
73028,0.0005096733969392637
73346,0.004253516480081825
73658,0.00022507526793786822
73662,0.029620145325743717
73666,0.011809301054608383
73668,0.0035762578260707997
73985,0.017496956137596328
74299,6.548495573501207e-05
74310,0.001199311422157229
74312,0.012369426950723836
74619,0.0002722293663953925
74620,0.00011002133769928658
74627,0.00014170831484330932
74938,0.0008786378009652736
74952,0.0002721831768490613
75911,0.0004918093076222724
75913,0.00043338654870293933
76221,8.583706016533041e-05
76227,0.0003863298956021117
71448,0.00015174840918656318
15887,0.00014517421501271358
15498,0.0007525302611483967
15504,0.020578612767840686
15507,0.0007920181218657456
15521,0.0005292634686670319
24403,0.0003624444344001805
24100,0.0568805707102982
24436,0.00010941936952749412
24440,6.013202721643794e-05
24442,0.0102865165363371
24148,0.00022004827017948271
24149,0.0003586834042610462
24155,0.0007353570932558328
24458,0.0002500445717708697
24169,0.011676376107425999
24477,0.019585948037464038
24479,0.0008672740132547431
24486,0.0019533748497708625
24190,0.010455039459160454
24515,0.0029885905242749396
24214,0.021759604756200764
25183,0.012417674433278198
25207,0.00015001514350052148
24889,0.01221584091542321
24890,0.0007471790324835143
25226,0.015887498360128132
25232,0.013781978646304607
25244,9.728917702814191e-05
25339,4.922449380736068e-05
25355,0.018628118835301077
24958,7.193676929819912e-05
25277,0.0003118384468138357
25286,0.012285235105294291
24988,0.012417674433278198
25298,0.00017853627246171278
25309,0.01386451872497647
25315,8.922549871304752e-05
25014,0.014376234970957715
25322,9.176891813578216e-05
25333,0.02533216797447168
25025,0.01105797204247548
24726,0.0007114663503860098
24735,0.00952253008478578
25055,0.0011912635246739537
25056,9.943468162923768e-05
24746,0.013719757564160062
25061,0.0006858350791644423
25067,0.0002873524725086271
25074,0.00017756290014579707
24773,0.0006979834386965709
25080,0.00952253008478578
25086,0.0032576343260275527
25088,0.00029594698426987454
24777,0.00012414660033220252
24796,0.0006989341750781114
25104,0.00017342502528020222
24806,7.962873896453062e-05
25118,0.001628576108536074
24822,0.014376234970957715
82811,0.014757747847942806
83449,0.01558536333321594
83459,0.00952253008478578
83770,0.012417674433278198
84091,0.0008047106298210771
84096,0.000190511211864886
84737,0.001951819567828896
85048,0.00952253008478578
85049,0.019411395780458834
85051,0.0011341648674659981
85369,0.00016210047731202582
85374,0.0005919668144007612
85380,0.006968403761172749
82190,0.00015784831194024383
82505,0.007000233605420579
82515,0.0002943775651746261
82517,0.001970915741720218
82821,0.016447536552973024
83140,0.015897015766945712
788,0.00012018862476046742
1102,0.0003275036601739995
1109,0.00023205859952147881
821,0.00027319677505122325
829,0.0004956270009870593
837,0.018115503509854972
845,0.014167788105769994
1163,0.011743030865056592
861,0.00952253008478578
899,0.0002444653318233243
1207,0.016579258659272463
906,0.0002195800592865413
1221,0.02862155152279729
1545,0.00036714047214818807
1546,0.03126287750672438
1555,5.541270206153794e-05
1556,0.004588737435971943
1879,0.00018860073863882646
1885,0.006306906568166542
1593,0.0002728599418651809
1902,0.011376797879949241
1611,7.990091452568476e-05
1921,0.00016066274402395573
1927,0.015647667598975373
1651,9.679393438815907e-05
1978,0.014981273840272683
1718,0.0021139550241098285
1722,0.0004070183425370437
1734,0.007100850413152258
41705,0.0007502078258813568
41711,0.012417674433278198
41712,0.0002007276459583052
42029,0.00034129398323823806
42347,0.00025167636299152865
42352,0.00028498211014277416
42353,0.00030721999041593217
42671,0.00815167509359383
42987,0.0002739625965007029
43310,0.0019801415487107634
43627,0.000698562854963403
43629,0.0003234572501601527
43945,0.006448076048294268
43953,0.0007406282510214684
43954,0.028799349570341005
43961,0.0002851763862439641
44280,0.000599845453640176
44917,0.00016231419400560026
44924,0.0084676074775348
44927,0.0004753827799367814
45244,0.0029112769482531058
45570,0.003747279080817207
45584,0.009499150530205447
41721,0.000279667398406695
41739,0.012417674433278198
42054,0.004918107016737215
42369,0.0002514788150037961
42689,0.00027556332300074506
43019,0.0019063528238240205
43331,0.013343073822132354
51328,0.0006103314984747032
51644,0.004678249213151287
51653,0.014894995733192569
51969,0.0019293338565355277
52308,0.01745421587054993
52310,0.0004286018564741788
52626,0.014902906535666427
52638,0.00010781252251141164
52940,0.0008381484701703552
52954,0.018304915829261238
55194,0.004007327664674818
55196,0.0005084686204215795
55526,0.012417674433278198
55847,0.0005951988450496137
55848,0.0102865165363371
51024,0.012417674433278198
51031,0.00045850002619898475
51342,0.004117714470211994
51348,0.0001356255715471533
51666,0.001185475767231497
51674,0.00045775308812945857
51680,0.04028423678068818
52331,0.0005199661543743378
53302,0.00952253008478578
82163,0.04998780093534217
82481,0.00011462738642644505
82498,0.002589175304267166
55852,0.00952253008478578
55858,0.000402034517645028
55859,0.00014430237671091617
51037,0.00952253008478578
51039,0.0005470729147456958
51683,0.004531342460743649
51685,0.001174416920474798
51695,0.006276642060818618
51702,0.0003202997593749952
52343,0.0029306228230491895
52353,0.00952253008478578
53314,0.012417674433278198
53322,0.004340524469927841
53950,0.023054725741541444
54597,9.030146252651965e-05
54925,0.0007723849018684085
55245,0.0134817838667054
55558,0.012240454263202022
55882,0.005968009929537469
51384,0.0002544909844502473
51703,0.006370205440870065
51706,0.0017893222788136116
51711,0.006475045014940626
52041,0.0002689663110367515
52047,0.00018240162163371827
52369,0.01890054847034417
52689,0.00043936455308401894
53331,7.089618054959042e-05
53341,0.0009900790372980293
63455,0.005344622169815087
63780,0.0002684550851423652
63783,0.00952253008478578
64096,0.0007284862913321616
64104,0.00030200466240665213
64109,0.0003725927985081468
64422,0.0018810130906687253
65391,0.0102865165363371
65705,0.0002857132932969819
65709,0.0002744088849052207
61568,0.015620469015213564
62203,0.008094418861928502
62850,0.0002739635662270865
62851,0.005439740576091364
63164,0.0008705834163213742
63491,0.002667153082397704
63796,0.0009112874458695342
63799,0.03382030997829764
63802,0.00021576317804227312
63812,0.005917435040424336
64127,0.0001556882607903931
64449,0.003818195262746477
64771,0.001460114231564611
65082,0.012417674433278198
65399,0.00017958862558495854
66039,0.012417674433278198
66048,3.4202882550508554e-05
71758,0.007158452996084807
72077,0.00952253008478578
72087,0.012417674433278198
72405,0.0036836882983711113
72723,0.0005598194627893928
72735,0.00011100093736433198
73046,0.00048674055884733776
73682,0.0006454341784466967
73694,4.066219857452481e-05
73696,0.0111690335438719
74317,0.004413327238675232
74974,0.00031872930809349214
75286,0.0002422377103364083
75605,0.0001360880171746151
75612,0.00952253008478578
75929,0.008440802012900766
76239,6.229477180942045e-05
71471,0.0004060394470440266
71776,6.455868096857043e-05
71779,0.014376234970957715
72112,0.0007598210747846137
72417,0.00096231291604803
72420,0.0011525096951065458
72425,0.005560846811292763
73073,6.12949629838282e-05
73393,0.001836640104521486
73714,0.0004946261526098826
74337,0.016551388825417797
74347,9.338816141498056e-05
74354,0.010770413173245948
74666,0.00033108747588958965
74667,0.00952253008478578
74990,0.0178334435003824
75949,0.00030248294317766343
75952,0.0005608115169754276
71486,0.024749538653910386
71805,0.01408806343671243
71813,0.043987132744267216
72130,0.00037121444630696846
72437,0.0008696887203847628
82469,0.0102865165363371
82788,0.00041018782903228624
82793,0.00952253008478578
83111,0.006259542798114278
83113,0.00026491347535838577
83420,0.030635782081061626
83425,0.0026128404924764047
83428,0.0102865165363371
83433,0.00013608106023583891
83759,0.029865221394217385
84381,0.014458922843239071
84709,0.012378423902113104
85024,0.020795009646543676
85026,0.00037230300870328765
85671,0.008034395224687924
35158,6.661814078710493e-05
34851,0.0002432877358111677
34853,0.008639958143100982
34859,0.0006293718314399563
35162,0.0031238869558602896
35165,0.00952253008478578
34865,0.00011336401911056951
34877,0.0031244407026766612
34898,3.502431195696077e-05
35203,0.00016576455174433977
34902,0.007239677521743096
34907,0.00027902394480900885
34930,0.029960231724942474
34939,0.0001392106222410047
35249,0.017904428342156452
35561,0.00032782318827308076
35568,0.00952253008478578
35572,0.0005614813255467312
35574,0.0138810677840507
35575,0.00046133509634938073
35889,0.0102865165363371
35583,0.000373460330282713
35587,0.0004945185587669335
35597,0.00034884255208061265
35900,0.0005510287809492588
35602,0.02428088026560245
35606,0.00389056163845867
35922,1.8091767511619116e-05
35936,9.297061842279823e-05
41020,0.029176228104843504
41028,0.01329633130911878
41344,0.00019544138872784714
41666,0.00611324599904437
42319,0.025882518831201465
42634,0.009393298067764145
42944,0.006679046323574884
42952,0.0004839943604725583
42954,0.00014639403003691284
43274,0.00011822208407361856
43582,0.0102865165363371
43590,0.00016601592369383292
43594,0.017084739238523168
43909,0.005419224582557202
43917,0.012959203475333397
44561,4.9075225748649016e-05
45202,0.024845449115974822
45210,0.00016382930479620682
41684,0.027250772404252277
41691,0.00019743342729782427
42333,0.0002487829552852637
42660,7.727128661976354e-05
42963,0.000972414224372669
42979,0.0001349019270981886
43287,0.0015116777437105186
44582,0.0102865165363371
45233,0.00042745473899271074
45544,0.00036689707087346604
45550,0.00019975131887780306
40729,0.0008864512112853937
41379,0.011809301054608383
41395,0.007322556153607403
4332,0.00013550465926533126
4346,0.0006350199510698333
4044,0.048105092174876234
5031,0.010601165405155918
5033,0.004015159959896932
5057,0.007309670425277331
4737,0.0026411274402245192
5067,0.005510355152098071
4757,0.00048102407439886254
4758,0.012417674433278198
4762,0.0013325488921920674
4780,0.012417674433278198
5183,0.00011359092281412536
5191,0.0006132475185022244
5198,0.012417674433278198
4802,0.0022542493524416655
5126,0.014376234970957715
5132,0.018280830623276848
4830,0.0029264027795162244
5154,0.01103075018132417
4854,0.012417674433278198
4861,0.0002491808803718624
5180,0.00045642915208427736
4574,0.00021545419096198913
4896,0.0005131878157843546
4592,0.0001537396566139664
4599,5.075701330534008e-05
4914,0.021919406875763485
4604,0.00021575027439681344
4932,0.0009182078191200633
4623,0.00031670255175657693
4633,0.016851356054466627
4636,0.00020853712288707824
4944,7.641438336921455e-05
4949,0.011793669288063411
4644,0.012417674433278198
4977,0.005576908340758762
4674,0.00952253008478578
4986,0.00022873178918568244
4683,5.4568303922999e-05
4686,0.00012191137868865187
4691,0.0003185451110461276
4700,0.006395836299401607
5018,0.0002508632954943366
5341,0.03581224269741068
5646,0.012996146756401945
5647,0.0102865165363371
5649,0.00023830242063943813
5661,0.0002137959888844474
5671,0.020462597559541117
5677,0.00836951067883268
5375,0.0011531049238466852
5396,0.01105797204247548
5410,0.00042818281735244954
5411,0.000208159571211483
5714,0.013726371080400186
5427,0.00021764364428165312
5436,0.0018302902973821667
5725,0.006251338790376567
5733,0.006231807169227989
5454,0.03625169139112894
10241,0.000569630313041773
10566,0.00017168264126931498
10579,0.0005417019092394667
929,0.0002669690184513419
935,0.009873427230779525
1261,0.0002601289022391414
951,0.00017711585426040454
952,0.00952253008478578
955,7.085634133195675e-05
1295,0.04589616820579496
966,0.00013552927614467162
974,0.003085411868959464
1305,0.0002496180795869127
995,0.006419639977679229
998,0.0003235217576414051
1403,0.011684808474672063
1001,0.0017879033656752646
1009,0.0002733445020829964
1338,0.03134774222134052
1029,0.012417674433278198
1053,0.00043560643973442845
1062,4.4569502805411266e-05
1067,0.0001494500542815087
1071,0.0002334460284787035
9957,0.00013033443711828446
9960,0.017000719925332405
9671,0.00952253008478578
9680,0.005928950397046167
9982,0.021861227276996336
9700,0.007248065642552854
9712,0.015431141489125078
10023,0.04254016092396737
10042,0.00021509988671271108
10043,0.003809352676825114
10048,0.012831375016287866
10049,0.0005958666813182936
10054,5.7405344917071145e-05
10057,0.0004714374120340592
10388,0.00011075307963175968
10396,0.00033603865616753197
10700,0.00020805948667215415
10716,0.00952253008478578
10418,0.0001945466089958473
10730,0.014941302048540061
10733,0.0002444435764901772
10429,0.023938469624371007
10844,0.0009085185007712796
10856,0.0001605133030853404
10448,0.0011165799813133087
10451,9.002602770644541e-05
10458,5.905001794333642e-05
10743,0.00016981688511179865
10753,7.596162379577163e-05
10756,5.948943922210502e-05
10465,0.023297400321001752
10488,0.015647309214212184
10490,0.000160319941943501
10495,0.014376234970957715
10510,0.0004988176586661107
10818,0.0004024893972593661
10531,0.0006220177263364605
10823,7.649369372607249e-05
10544,0.034475887036277034
10553,0.00022092340756081044
31437,0.00043334731186623726
31442,0.00020962602318799314
31451,0.022782691265407395
31453,0.02878869533240649
31143,0.004936447945265589
31146,0.0006803182383087346
31149,0.00952253008478578
31460,0.00016970755943532197
31466,0.01429088933228338
31472,0.0102865165363371
31788,0.000358869660542978
32113,0.012417674433278198
31807,7.684758868336283e-05
32122,0.00026576212205063073
32127,0.002773499407799255
31820,9.049348696054032e-05
31832,0.012417674433278198
32267,6.328696543853415e-05
31860,0.0005413920691753804
31873,0.002664621266456788
32168,0.023032532655850084
32177,0.00952253008478578
31882,0.009731949024064606
31896,0.010867654417761973
31910,0.0013389778910552162
32211,0.021070742152018464
32232,0.015618580604515436
31943,0.00952253008478578
31950,0.0017526038074088155
32243,0.02054725934778733
31966,0.0005708153998366344
31976,0.005639716962873982
31666,0.00016176501022342532
31674,0.0001982264869540134
31989,0.014542130791119755
31990,0.0001224857265859422
31991,0.00018156889745053783
31997,0.001017248119204108
31692,0.012417674433278198
31719,0.00020842461006697263
31723,0.012359253187744865
32039,0.0007903747343670325
32042,2.0814076601811023e-05
31739,0.0102865165363371
32061,0.0026138095708468003
32062,0.0004418744878792985
44333,5.8385366686254214e-05
44656,0.0001741745088348052
44658,0.01797553095434136
44976,0.0008967958954145907
44990,0.012417674433278198
45312,0.0054006814800200455
45644,0.0012896952260744061
41146,0.012417674433278198
41459,0.025709015116388362
41462,0.000911202836114339
41787,9.152627015235596e-05
42422,0.017426507641527308
42743,0.0004483546449667563
43076,0.0001885999350575594
44350,0.0002766912406085428
44353,0.0002869263388752218
44356,0.0005966928363633895
25163,0.0102865165363371
25490,0.005663935832903353
25811,0.012417674433278198
25501,0.014889294808812372
25502,0.00026199165580744887
25505,0.000269862752399152
25835,0.0005690959043560652
25966,0.0004137686213952381
25973,0.0013777294096432593
25570,0.0005467881580493777
25862,0.0012082833458121431
25871,0.0007264010391014146
25877,0.00020172645058463164
34738,0.00020810430566890146
34445,0.0006903142701682318
34447,0.0001465957942848506
34754,0.01105797204247548
34764,0.012532275931802462
34772,0.0033782762777003397
34775,0.0002692256096873246
34484,0.0005450423089081989
34180,0.004628593538177767
34199,0.011286780550799472
34527,0.012417674433278198
34226,0.014369538504330936
34555,0.0008326950580826011
34243,0.002752859986931445
34252,0.00039843586050981454
34267,0.00018081109260264985
34276,0.0046865094501738645
34584,0.0002263507023282693
34283,0.012417674433278198
34290,0.0043191112392844825
34291,0.00018876848075500855
34295,0.010005151822401219
34599,7.85439162376571e-05
34603,0.011222941774657982
35267,0.009335332017144956
35270,0.0002737774743081862
35279,0.009994306786217037
35300,0.0004267801903700895
34981,0.00016832750433559113
35338,0.0052915732397723824
35425,0.001267047423890698
35426,0.005009748812787557
35432,0.0660412591808307
35022,0.03873165795133477
35347,0.0011538752894023274
35062,0.024315862479873326
35072,0.0005239870531415636
35104,0.0005683914722518864
35106,0.004099884740555901
35114,0.00020105550502430854
35131,0.00040379699770396236
21744,0.00016773457800545183
21754,0.0003329772314198396
21784,0.0002598733138257575
22088,0.0004023679874951876
22095,0.0003418517858723451
21806,0.0008844404213902613
21811,0.0010297680654665043
22099,0.009697972448049692
22104,0.005883188442729943
21819,0.0102865165363371
21822,0.0003050909372984699
21834,0.0004062407628110266
21858,0.018924569008137007
21862,0.005634256671970335
21875,0.0001244089543093116
22163,0.0004119075684867021
21909,0.0010751871243951901
21910,0.006343702761993172
21913,0.00917903328733317
21650,0.0002142147782310023
21966,0.00041227568733307813
21977,0.00952253008478578
21662,0.00038524250735318247
21665,0.00025502959811486177
21668,0.00016044139476134876
21683,0.00044321458160114804
21697,0.0020413212783894044
22665,0.00045027977187113747
31548,0.0006462459299218307
31553,0.0004923292074602982
31555,0.001039879517632711
31232,0.0004290598437507079
31647,0.00020527454030146316
31243,0.000548991423259482
31266,0.004015537269572903
31274,0.0005795689877552511
31590,0.0002203777655232515
31294,0.00010779028141279697
31296,0.010420685857309205
31600,0.00012129364882991501
31314,0.000495174577039755
31358,0.0008660470458248799
31369,0.0005700074925518841
31376,0.00022431067177163758
31070,0.00013837336722027221
31382,0.0003195583260519016
31385,0.0005394627488689081
31393,6.206646270681211e-05
31086,0.0006442523865636179
31114,8.446281527539298e-05
12861,0.0001003376915084481
13182,0.012417674433278198
13185,0.0004691003087676097
13190,0.0002431956251404165
13194,0.015258185726193621
13536,0.012417674433278198
13542,0.0009052946846674596
13559,0.00025456666114720183
13600,0.00011052705186409372
13608,0.010578534771304894
13922,0.0002403837405714489
13934,0.009146201862038366
13634,0.0008754042732596164
13948,0.003943416159355303
13961,0.10251203609796711
13973,0.011438659056716802
13976,0.00015777375377002908
13987,0.0003719949340309992
13989,0.00031756536668623716
13993,0.00013748616090410905
13685,0.00026755904257964516
13397,0.03318686011030854
13714,0.00027937458904762354
13408,0.0001609853857890002
13416,0.00516420048735447
13734,0.005033268541515019
13429,0.014376234970957715
13743,5.574757760228788e-05
13745,0.000257041565465663
13440,0.014677058675166804
13455,0.0007282482775172581
13461,0.00952253008478578
13469,0.019678628720495545
13780,0.0003648786494462948
13483,0.00021179254716915453
13486,0.0006501546182328033
13805,0.01330238507694602
13503,0.0005065718925823537
13821,0.0002843158225254971
14154,0.0006837509705367143
14463,0.01858395939300785
14464,0.00029411396859146174
14467,0.00011572285763039757
14484,0.00014432471838541735
14494,0.005879644704458272
14182,0.016286010331553587
14513,0.0004258411101961759
14517,0.012417674433278198
14200,0.0006426920612324098
14230,0.00952253008478578
14533,0.00029285018986532376
14536,0.007197948360540705
14245,0.040760006380021564
14246,0.00030953370382352883
14260,0.0005122799054607967
14263,0.009047865296673323
14571,0.00952253008478578
14574,0.00014198880694939013
14278,0.00019696897085896695
14279,0.00034534114738427794
14585,0.0046089608675808375
14589,0.0096234812364713
14590,3.380490341636062e-05
3494,0.01456382507655914
3497,8.604652314979475e-05
3824,0.0018938791569038122
3839,0.012417674433278198
3513,0.014193548384881079
3937,0.00011702405059268482
3532,0.0008385766925521083
3533,0.00015544367257254148
3537,0.017322920309170195
3848,0.014376234970957715
3543,0.009114569732172288
3549,0.004274900982540736
3553,0.00030612163891332553
3871,4.2728006193989394e-05
3880,0.00027683222793432194
3568,0.006976974831610275
3573,0.0005805485909166669
3898,0.006435255006608787
3585,0.0004976026714384448
3591,0.00952253008478578
3313,0.023735426955840192
3628,0.02016000285677958
3356,0.001738531527815099
3666,0.0001182984730760301
3390,4.7926884716160116e-05
3704,0.0004396324700346986
3719,0.0003726451879607515
3406,0.014376234970957715
3722,0.007487867790921703
3438,0.018786542778810505
3743,0.012276009160363201
3751,8.738331240505637e-05
4386,0.0005728000704751781
4081,0.019326951777281585
4084,0.002444428393505209
4086,0.006942400724474992
4407,0.012417674433278198
4420,0.00952253008478578
4106,0.0002085112916565661
4108,0.0001969413390784003
4113,0.019738962800532937
4114,0.00019110013958032612
4429,0.0006122170435412533
4433,0.008078165505470889
4124,0.0001604472766713135
4145,0.006354114406343539
4465,0.014376234970957715
4218,0.0004905800604668591
4504,0.00012691748922645545
4520,0.00952253008478578
4523,0.0005238005413013512
4249,0.0001678800028286971
3946,5.810083742061566e-05
3950,0.0003962665280579052
4293,0.001399260006283718
5752,0.012417674433278198
5470,0.0004253713574977
5775,6.392846454363936e-05
5777,0.00036673567319944837
5492,0.00106776331724173
5494,0.002627183156333949
5495,0.00016654103064880853
5788,0.010774510774945243
5793,0.00952253008478578
14054,0.005736809882773057
14057,0.004910003943169503
14398,6.492345327823544e-05
14416,9.980756113481898e-05
14098,0.0001401508068855652
14100,0.00952253008478578
14103,0.00013830039955269827
14106,0.00030854081283913996
14421,0.00952253008478578
14426,0.015619482337679824
14430,0.015897015766945712
14128,0.001981595672180656
14130,0.013889472616195435
15110,0.0002657767011349592
14789,0.009737113051160333
14793,0.0006084993125971777
15120,0.00013651575890355545
15128,0.0007133784574538112
15138,0.000300233100491424
14849,0.0010509692243020647
14853,0.0007049306559594227
14859,8.857231560015584e-05
15199,0.0007785803701141086
14903,0.00037082137302541147
14929,0.00111239020874204
14935,0.025174216159741705
15253,0.0001639768901703608
14937,0.000309225667408208
14949,0.0004934219609949029
14951,0.0004764806794267069
14676,0.012417674433278198
15000,0.00020200589812846995
15014,0.00031497176463313024
14712,0.0003257775555580075
15022,0.0006395763345184442
15037,0.02016000285677958
15041,0.000102551235699307
14753,0.00010356063298679744
15062,0.00011812475245897886
15072,0.0003261342764915525
14772,0.023532593213645103
14775,0.00021955686821793497
15736,0.0006176706590730297
15421,0.0018657439432148925
15424,0.020114857211673234
15437,0.006864219119944896
15752,0.006223420617608173
15755,0.00952253008478578
2158,0.0005846449392858186
2160,0.0022685637519672375
2161,0.00034704846234783843
2490,0.00952253008478578
2493,0.006024735252473382
2497,0.011917765724183882
3120,0.002012895425167728
3123,0.0007993640220537065
2830,0.012417674433278198
3145,0.00013358470127679237
2871,0.00044654975853368695
3282,0.0004254656635121549
3288,0.00013622089626789824
2883,0.0004405029348413802
3187,0.007050968884002571
2904,0.01353449768810083
2909,0.00010631242280251271
3205,0.012417674433278198
3234,0.0008499156909709397
3244,0.00013159307644442493
3245,0.0008553793913574266
3248,0.006054963472343449
2960,0.00952253008478578
2964,0.0266690611308472
3260,9.35658567977379e-05
3275,0.00020535266586226282
3279,0.009780891778886261
2984,0.00023648299013110066
2987,0.00026107501539933246
2992,2.0516834058686233e-05
2708,0.00025614377127455395
2718,0.0007092886705271516
3022,0.0009563853283470618
3036,0.0004232118531919128
2720,0.000906843032706443
2735,0.0008681621185749015
3053,0.00030408931311573273
3060,0.012417674433278198
3071,0.008987614415510138
3760,0.001169435908072507
12309,0.00020124521204828978
12322,0.017631074934736146
12352,0.0011732413342568442
12692,0.0005450163045476531
12382,0.012417674433278198
12703,0.0001244477593132119
12710,0.0003138585961777421
12727,0.00047773853037127117
12428,0.0005149117554903257
12444,0.00042621437829859504
12447,0.0165761207300451
12451,0.011198407781653617
77557,0.00045664406619922744
78505,0.012417674433278198
78821,0.00017969117622580063
79784,0.00011294225045532449
80100,0.0011802234618434552
80423,0.0005091036322925212
80437,0.012613108583497885
80750,0.04001510514434088
81060,0.0002799701024205599
81068,0.012414829855309966
81075,0.0005337425429776103
81381,0.014376234970957715
76604,6.983485355633273e-05
77252,9.80407728148428e-05
77562,0.00010173744992000095
78212,0.00036156669678769814
78214,0.01887814239155513
78518,0.002256656404254378
78520,0.0003298203009681827
78521,0.01256188079020529
78857,0.00010059029856545148
79163,0.0004854036844211242
79803,0.0008774696949066377
80123,0.00045015892620995865
80136,0.017879658614574776
80138,3.7834008774656204e-05
80450,0.0002283615141880807
80454,0.00045800474305452175
80455,0.009055664063034131
80457,0.03164147309027538
81401,0.001598717991635743
2266,0.0008227988120214351
2595,0.004469545113842706
2289,6.830999607717488e-05
2609,0.0006618263995580645
2611,0.012417674433278198
2613,0.00027565516947914245
2616,0.001219297043062573
2628,0.0008739622606325713
2654,0.0002483106476147485
2346,0.00019289017517715144
2356,0.00036023298970373904
2057,0.0102865165363371
2364,0.008781312431571054
2372,0.003405140124028258
2083,0.012417674433278198
2115,0.0005674414877149147
2116,0.00025420820932881737
2117,0.0004817956123391474
2442,0.00858798340576507
2454,0.00012975232001790696
2147,0.0003734733264317291
71153,0.002458001480136263
66365,0.00020335541110710418
66998,0.00013538953594741774
67003,0.0001546095153326932
67007,0.008203873999975587
67012,8.757942588311118e-05
67317,0.028573949830656743
57463,4.378176367875582e-05
58098,0.00013742775902546856
58105,0.0007110899685375617
58414,0.0001236012214771789
58420,0.020214467298229073
58746,0.00952253008478578
59061,0.012417674433278198
59068,0.029758267491728847
59375,0.00952253008478578
59376,0.00017337324242500975
59387,0.00045488814511821754
59700,0.00952253008478578
60026,0.000666264377870137
60028,0.0013776289856555677
60348,0.0007446941317108924
60655,4.998059069558737e-05
60657,0.012417674433278198
60973,0.005783143057473271
56201,0.0289071995383286
56525,0.00020717568272699726
56837,0.0005354728683277263
56843,0.0005508878820424351
56845,0.00013513648995279947
57164,0.00952253008478578
57805,0.00015495628034819806
