LNR,RESPONSE
76239,0.0020467243
71471,0.001365305
71776,0.0007781414
71779,0.015815323
72112,0.0061243866
72417,0.0010965405
72420,0.007250703
72425,0.019334394
73073,0.0046204412
73393,0.001720103
73714,0.00546888
74337,0.024905505
74347,0.0006606097
74354,0.03301576
74666,0.0022700268
74667,0.011347162
74990,0.029984267
75949,0.004730196
75952,0.0037223182
71486,0.035537265
71805,0.02096215
71813,0.028071325
72130,0.0019294741
72437,0.0024785467
82469,0.01425953
82788,0.002624067
82793,0.011077597
83111,0.012522694
83113,0.0019724967
83420,0.060424875
83425,0.0004284114
83428,0.01425953
83433,0.0024449655
83759,0.01885227
84381,0.021816172
84709,0.03988174
85024,0.020168358
85026,0.0022171505
85671,0.020769665
35158,0.002640988
34851,0.0009033273
34853,0.023536697
34859,0.0015510789
35162,0.009797015
35165,0.011077597
34865,0.001022509
34877,0.023107044
34898,0.0027261288
35203,0.0030737896
34902,0.0069115018
34907,0.0019229808
34930,0.021523938
34939,0.001973694
35249,0.036241677
35561,0.0014034781
35568,0.011077597
35572,0.0018654272
35574,0.018485395
35575,0.0025877887
35889,0.012255258
35583,0.00048787252
35587,0.003961469
35597,0.0018357888
35900,0.00207503
35602,0.032217745
35606,0.026564805
35922,0.0010665846
35936,0.0006268455
41020,0.029197382
41028,0.031544358
41344,0.0016551081
41666,0.011551253
42319,0.038241297
42634,0.010700314
42944,0.026305968
42952,0.0012273982
42954,0.0006597164
43274,0.0014999916
43582,0.012255258
43590,0.002393047
43594,0.02262483
43909,0.033105794
43917,0.04080859
44561,0.0018918987
45202,0.027343018
45210,0.0012019912
41684,0.024787018
41691,0.0015484797
42333,0.0027290785
42660,0.00049534655
42963,0.0041953563
42979,0.0035826098
43287,0.00037853373
44582,0.01425953
45233,0.0014137912
45544,0.0015226919
45550,0.001747794
40729,0.00048241884
41379,0.011077597
41395,0.011033794
4332,0.0021970107
4346,0.0017678456
4044,0.011433491
5031,0.014116065
5033,0.0022937886
5057,0.010763418
4737,0.0012207536
5067,0.0236529
4757,0.0010734319
4758,0.011353054
4762,0.0043949834
4780,0.011353054
5183,0.002266564
5191,0.0034649302
5198,0.011353054
4802,0.001928371
5126,0.015815323
5132,0.047473453
4830,0.03140432
5154,0.02822048
4854,0.011353054
4861,0.0021148464
5180,0.0010917545
4574,0.0011478855
4896,0.0020710404
4592,0.0021336768
4599,0.0010773641
4914,0.02229684
4604,0.0011532605
4932,0.0011662351
4623,0.002322754
4633,0.017454414
4636,0.0022172865
4944,0.0009381464
4949,0.016239021
4644,0.011353054
4977,0.027333794
4674,0.011347162
4986,0.0027851188
4683,0.0006217473
4686,0.0006288844
4691,0.002832367
4700,0.031504318
5018,0.0020926048
5341,0.018659258
5646,0.031786237
5647,0.01425953
5649,0.0017584957
5661,0.0023205285
5671,0.02465468
5677,0.02492098
5375,0.0058868183
5396,0.015268499
5410,0.0047235764
5411,0.0011861023
5714,0.024678417
5427,0.0036700256
5436,0.0027412379
5725,0.03143385
5733,0.02519821
5454,0.043195512
10241,0.0008321605
10566,0.0023810663
10579,0.0010746716
929,0.0011880272
935,0.034950163
1261,0.0025101425
951,0.0047866697
952,0.011077597
955,0.0025845997
1295,0.016105363
966,0.0029445363
974,0.001991993
1305,0.0036970847
995,0.026738118
998,0.0006781525
1403,0.023113253
1001,0.0018968754
1009,0.0047973995
1338,0.021921562
1029,0.011353054
1053,0.0015801642
1062,0.002343987
1067,0.0026113864
1071,0.0011406274
9957,0.0015983202
9960,0.039008066
9671,0.011077597
9680,0.029944634
9982,0.026537977
9700,0.03157355
9712,0.012826968
10023,0.021686329
10042,0.0022187144
10043,0.003846345
10048,0.023480736
10049,0.0032197135
10054,0.0014498006
10057,0.0005398875
10388,0.0012561816
10396,0.0050888704
10700,0.0032197135
10716,0.011347162
10418,0.0014269997
10730,0.03821751
10733,0.0033980894
10429,0.042133052
10844,0.0023736455
10856,0.00047144477
10448,0.0017971973
10451,0.002232405
10458,0.00442518
10743,0.0005599707
10753,0.001009274
10756,0.0012792674
10465,0.027923005
10488,0.03368151
10490,0.0014525929
10495,0.015815323
10510,0.003698534
10818,0.0022928857
10531,0.002893873
10823,0.0011599591
10544,0.020577053
10553,0.0006615285
31437,0.0030572482
31442,0.0010352425
31451,0.031781346
31453,0.025883308
31143,0.029150933
31146,0.0025764839
31149,0.011077597
31460,0.0028758598
31466,0.010115833
31472,0.01425953
31788,0.0024347845
32113,0.011353054
31807,0.00239456
32122,0.000859016
32127,0.0013622778
31820,0.001423768
31832,0.011353054
32267,0.0022185198
31860,0.0013643196
31873,0.027548978
32168,0.040540542
32177,0.011077597
31882,0.016936615
31896,0.03264956
31910,0.002179685
32211,0.02686038
32232,0.027201932
31943,0.011347162
31950,0.013077444
32243,0.023893138
31966,0.0035186775
31976,0.03376695
31666,0.0018729365
31674,0.0015586568
31989,0.02968361
31990,0.0020833723
31991,0.0017305627
31997,0.0017419343
31692,0.011353054
31719,0.0026683833
31723,0.026347607
32039,0.00095585024
32042,0.0021895187
31739,0.01425953
32061,0.0016620939
32062,0.0016527156
44333,0.0011380845
44656,0.0012501654
44658,0.016120085
44976,0.0021131004
44990,0.011353054
45312,0.0041603423
45644,0.0012605477
41146,0.011353054
41459,0.040267706
41462,0.011752498
41787,0.0016119367
42422,0.041520305
42743,0.0027893845
43076,0.0046408097
44350,0.0025717302
44353,0.0021005992
44356,0.0020893533
25163,0.012255258
25490,0.0016521574
25811,0.011353054
25501,0.0142261265
25502,0.0038581009
25505,0.003439143
25835,0.001892062
25966,0.0017758847
25973,0.0034388402
25570,0.0020964781
25862,0.002302189
25871,0.002758097
25877,0.0013163947
34738,0.0009191974
34445,0.0033350745
34447,0.001664513
34754,0.015268499
34764,0.018765759
34772,0.026351588
34775,0.004933962
34484,0.0023643663
34180,0.028381774
34199,0.0142261265
34527,0.011353054
34226,0.029083446
34555,0.0026602608
34243,0.008043632
34252,0.0053579193
34267,0.0033808665
34276,0.027617574
34584,0.001136152
34283,0.011353054
34290,0.0026175808
34291,0.00081169716
34295,0.025411988
34599,0.003549642
34603,0.025445802
35267,0.016120085
35270,0.0019397151
35279,0.026079977
35300,0.0020314774
34981,0.0019282973
35338,0.024247527
35425,0.02035206
35426,0.012041453
35432,0.023712523
35022,0.025674528
35347,0.0020338611
35062,0.018019738
35072,0.0021106978
35104,0.0019539217
35106,0.009764945
35114,0.00080448744
35131,0.0016239521
21744,0.0024453623
21754,0.0012085034
21784,0.0043470003
22088,0.0025033914
22095,0.0022738834
21806,0.00922869
21811,0.0027561923
22099,0.03645212
22104,0.027461112
21819,0.01425953
21822,0.005333014
21834,0.004242307
21858,0.039566875
21862,0.03029028
21875,0.0010862058
22163,0.0042564385
21909,0.0008516352
21910,0.021875726
21913,0.031288005
21650,0.0033283022
21966,0.0013622778
21977,0.011077597
21662,0.0011300335
21665,0.002133192
21668,0.0014882367
21683,0.0014082566
21697,0.023735039
22665,0.0036970847
31548,0.0034686371
31553,0.0011435095
31555,0.00955092
31232,0.0026102934
31647,0.0021626477
31243,0.0037655497
31266,0.03032986
31274,0.0032691339
31590,0.0013996266
31294,0.0024284157
31296,0.013118958
31600,0.0016294114
31314,0.0026986059
31358,0.0036204096
31369,0.0021585848
31376,0.0019401878
31070,0.0020519726
31382,0.002347172
31385,0.002710085
31393,0.0010940336
31086,0.0010066092
31114,0.004040176
12861,0.00092041784
13182,0.011353054
13185,0.00049676676
13190,0.001051874
13194,0.03992908
13536,0.011353054
13542,0.002707854
13559,0.0013823115
13600,0.00097426446
13608,0.028725473
13922,0.0005971398
13934,0.011185501
13634,0.0013674296
13948,0.022610167
13961,0.03343513
13973,0.025464408
13976,0.0033087337
13987,0.0010123587
13989,0.0019185338
13993,0.0013242955
13685,0.001233298
13397,0.017037224
13714,0.004316276
13408,0.0042961044
13416,0.03160621
13734,0.012986594
13429,0.015815323
13743,0.0015727624
13745,0.0020530694
13440,0.029246356
13455,0.0019307598
13461,0.011077597
13469,0.02502939
13780,0.0006535351
13483,0.0025892076
13486,0.00087549054
13805,0.028932814
13503,0.0019330804
13821,0.0011994793
14154,0.0017183749
14463,0.05077114
14464,0.0035529165
14467,0.0012658057
14484,0.0023829236
14494,0.010348949
14182,0.0331789
14513,0.0015458409
14517,0.011353054
14200,0.0027162181
14230,0.011347162
14533,0.00042410736
14536,0.020758184
14245,0.021771202
14246,0.00477786
14260,0.0017757593
14263,0.038940217
14571,0.011347162
14574,0.0016527156
14278,0.0010025976
14279,0.0020804168
14585,0.023048885
14589,0.02593187
14590,0.0028445122
3494,0.018865393
3497,0.002695861
3824,0.0022029174
3839,0.011353054
3513,0.036136862
3937,0.0042186524
3532,0.0008951368
3533,0.001166735
3537,0.024068259
3848,0.015815323
3543,0.036696944
3549,0.04889563
3553,0.0011835191
3871,0.00068076374
3880,0.0007150811
3568,0.020609504
3573,0.0027522205
3898,0.018998
3585,0.0028524378
3591,0.011347162
3313,0.035041183
3628,0.019243004
3356,0.0017576867
3666,0.00035855212
3390,0.0024640758
3704,0.0018244406
3719,0.0018729365
3406,0.015815323
3722,0.029878233
3438,0.032299172
3743,0.007645834
3751,0.0011871145
4386,0.0018325284
4081,0.016699402
4084,0.0017661705
4086,0.025530048
4407,0.011353054
4420,0.011077597
4106,0.0025548735
4108,0.0056225853
4113,0.03314938
4114,0.0013044652
4429,0.0016622142
4433,0.028507123
4124,0.0049086227
4145,0.03529096
4465,0.015815323
4218,0.00040394688
4504,0.0018065629
4520,0.011347162
4523,0.003039925
4249,0.0014937562
3946,0.00069625885
3950,0.001982828
4293,0.0024549626
5752,0.011353054
5470,0.0075110346
5775,0.0032689048
5777,0.0012457496
5492,0.0024096223
5494,0.027257917
5495,0.0059530516
5788,0.025653386
5793,0.011077597
14054,0.029211301
14057,0.012041453
14398,0.0017294941
14416,0.0035254501
14098,0.0005227546
14100,0.011347162
14103,0.0030789243
14106,0.0029445363
14421,0.011347162
14426,0.019398596
14430,0.018745705
14128,0.0077185715
14130,0.019365923
15110,0.0003545025
14789,0.013155149
14793,0.0021946682
15120,0.0006187292
15128,0.003202415
15138,0.0025669828
14849,0.00035730365
14853,0.0073514055
14859,0.0015529336
15199,0.0017774437
14903,0.0027278566
14929,0.005632585
14935,0.04087779
15253,0.0023664648
14937,0.0021207733
14949,0.0016175609
14951,0.0022301679
14676,0.011353054
15000,0.003293673
15014,0.00073392177
14712,0.00078464055
15022,0.0016620939
15037,0.01703246
15041,0.00040592183
14753,0.00072261103
15062,0.0027094753
15072,0.0012471041
14772,0.05392027
14775,0.0010394215
15736,0.0015849902
15421,0.0010050359
15424,0.017773675
15437,0.011551253
15752,0.022228682
15755,0.011077597
2158,0.001288521
2160,0.0014756295
2161,0.0019657668
2490,0.011347162
2493,0.026752176
2497,0.028751021
3120,0.00027946263
3123,0.0054622907
2830,0.011353054
3145,0.0008511736
2871,0.0015271794
3282,0.004758303
3288,0.00215402
2883,0.00063004764
3187,0.013735985
2904,0.029731628
2909,0.0004975136
3205,0.011353054
3234,0.001798044
3244,0.00089163455
3245,0.001641435
3248,0.037377767
2960,0.011077597
2964,0.033358622
3260,0.0035115439
3275,0.0026046643
3279,0.03367591
2984,0.0025914486
2987,0.0026093447
2992,0.0039521814
2708,0.0008175843
2718,0.002251396
3022,0.0014672369
3036,0.0015670194
2720,0.0028805702
2735,0.0012904253
3053,0.0005756334
3060,0.011353054
3071,0.0350427
3760,0.0071839322
12309,0.0016497454
12322,0.016267499
12352,0.0024015233
12692,0.0024761837
12382,0.011353054
12703,0.0028502368
12710,0.0024272848
12727,0.0042275875
12428,0.003031914
12444,0.0019063909
12447,0.019731453
12451,0.028483717
77557,0.0007992477
78505,0.011353054
78821,0.0026663237
79784,0.001305152
80100,0.00742076
80423,0.0016442095
80437,0.019452397
80750,0.030402586
81060,0.0039871987
81068,0.006799045
81075,0.0009944502
81381,0.015815323
76604,0.001818252
77252,0.002762736
77562,0.000645481
78212,0.0022009364
78214,0.041356344
78518,0.017367363
78520,0.0018310118
78521,0.034234155
78857,0.0028243028
79163,0.0038788065
79803,0.00037896185
80123,0.0019397151
80136,0.039710306
80138,0.005435501
80450,0.0005880577
80454,0.0012577862
80455,0.024820834
80457,0.065933704
81401,0.0019539422
2266,0.002347172
2595,0.012041453
2289,0.0012792674
2609,0.0011448596
2611,0.011353054
2613,0.0025238988
2616,0.0019918606
2628,0.0026618312
2654,0.0020938104
2346,0.0008546737
2356,0.0017326121
2057,0.01425953
2364,0.03165556
2372,0.004737068
2083,0.011353054
2115,0.0013532067
2116,0.0023352394
2117,0.0031818503
2442,0.027976055
2454,0.0020992802
2147,0.0009400407
71153,0.0014502552
66365,0.0011381109
66998,0.0022420262
67003,0.00075512106
67007,0.017849015
67012,0.002152729
67317,0.03924239
57463,0.003790962
58098,0.0010299159
58105,0.00048081906
58414,0.0010841936
58420,0.038192112
58746,0.011347162
59061,0.011353054
59068,0.029551387
59375,0.011347162
59376,0.001152756
59387,0.0019730236
59700,0.011077597
60026,0.0021694452
60028,0.003651962
60348,0.0034558165
60655,0.0018318144
60657,0.011353054
60973,0.035240468
56201,0.035560876
56525,0.0005265819
56837,0.00037009365
56843,0.0015123008
56845,0.0015391503
57164,0.011347162
57805,0.0017366384
57806,0.0019675735
57808,0.0037176108
58111,0.001310729
58436,0.054771964
58447,0.003492535
58751,0.038580272
59073,0.00078900193
59396,0.0014727882
59405,0.01425953
59716,0.0142261265
60037,0.0026599942
60045,0.015815323
60357,0.001676315
60363,0.0026925458
60672,0.023863332
60684,0.011347162
60687,0.0015474247
61006,0.0006129796
56220,0.0012883348
56222,0.0014126431
56539,0.0018650355
56540,0.0037548938
56548,0.003327626
57497,0.0026618312
57509,0.011353054
57821,0.0013689048
58135,0.003274945
58458,0.01425953
58790,0.02723701
59424,0.0018672602
59425,0.0021876593
65474,0.0033931937
65484,0.0010039565
65797,0.0009576392
65810,0.00092720235
65812,0.001641865
70503,0.011353054
70505,0.0024445143
70825,0.013457901
70831,0.0009220741
70832,0.0030972094
32454,0.00165899
32781,0.030399565
32789,0.001871756
32812,0.0010085943
32506,0.0017326121
32512,0.0009264617
32844,0.009212448
32845,0.018614227
32852,0.027744101
32875,0.003879629
32897,0.011077597
32585,0.006392479
32279,0.0023754525
32600,0.027910957
32610,0.0029057898
32615,0.011353054
32635,0.008244438
32638,0.039894573
32340,0.025036758
32345,0.0027792254
32664,0.0022255594
32674,0.0019242472
32393,0.0016352357
32702,0.0014918102
32411,0.0014009427
33048,0.020303313
33094,0.024315763
33402,0.026651219
33413,0.0030717116
33105,0.0025126575
33131,0.0018892544
33168,0.0017297064
33460,0.025382519
33461,0.0023633621
33473,0.011353054
33180,0.011347162
33214,0.0020061946
33219,0.02027946
33226,0.0021451854
32929,0.0031251954
32934,0.011353054
33241,0.00078984094
41842,0.023485634
42495,0.0014798148
42807,0.002111272
42808,0.0019601667
42810,0.036158375
43122,0.03844731
44100,0.011077597
44411,0.026220065
44418,0.009988649
45388,0.0112671135
45394,0.014612093
45399,0.0039085504
41541,0.011077597
41866,0.012255258
41875,0.034334198
42189,0.00095585024
42196,0.037269928
42517,0.010542291
42521,0.00074492954
42829,0.011347162
43477,0.0009929842
44119,0.015815323
44755,0.0017284867
45407,0.037691906
45414,0.0028795192
40586,0.0009946402
40917,0.011353054
41572,0.04023861
41889,0.021010065
41891,0.0017064057
41897,0.026132666
42202,0.0005740035
42216,0.011077597
42539,0.037703183
42855,0.0010990151
43173,0.0075463396
43482,0.011353054
43486,0.00092720235
43487,0.0045052273
43803,0.018575981
44131,0.0024723047
44453,0.034291152
44776,0.0014526532
45103,0.0028530797
45436,0.023023063
40614,0.0018550516
40937,0.0037046804
41272,0.0007832288
41274,0.0020479118
41586,0.0021492485
41591,0.0012367736
41595,0.0028861545
42237,0.022302112
70257,0.0142261265
75682,0.0007974159
76004,0.025699856
72500,0.001931174
72817,0.0022272775
73461,0.035820827
73785,0.002794223
73795,0.0016821959
73796,0.00441041
74105,0.0022185198
74116,0.018664844
74435,0.0019181347
74743,0.0009454349
75071,0.00077164813
75709,0.0050469837
73477,0.0028584537
73483,0.025596341
73798,0.031180212
74125,0.00053113553
74128,0.002447377
74450,0.0019172257
74769,0.0029523342
74774,0.011962486
75085,0.0016245977
75089,0.015815323
75406,0.019918106
76057,0.033735756
76374,0.0008139332
76376,0.04075822
71902,0.011347162
71903,0.026299497
72549,0.011077597
72550,0.028645262
73179,0.0064765657
74466,0.011077597
77547,0.01817753
22773,0.002735292
22469,0.012255258
22779,0.024957329
22795,0.015815323
22796,0.004162174
22482,0.0022492588
22487,0.03070277
22491,0.002159399
22817,0.023787638
22216,0.02421667
22537,0.012255258
22542,0.002235109
22556,0.023078853
22568,0.0010480001
22261,0.001440443
22266,0.00102233
22274,0.00090300775
22584,0.0018170279
22281,0.0022597893
22618,0.0005962081
22312,0.00852196
22329,0.012255258
22643,0.0051751044
22959,0.023555567
23280,0.002934972
22996,0.001188311
22997,0.0011392254
23315,0.001365305
23033,0.011353054
23455,0.030513484
23339,0.021430124
23371,0.0022072617
23080,0.02527293
23384,0.002683138
23101,0.0009925052
23118,0.0020057056
23400,0.0008612354
23139,0.0017204374
22850,0.0007853158
22881,0.0009588629
22891,0.0030232435
32071,0.0024885181
32076,0.08607419
31775,0.012255258
32743,0.000304254
32438,0.017932622
32443,0.0042186524
45011,0.0011601783
45327,0.036993414
45332,0.0022350205
45334,0.0035161881
40520,0.016120085
40846,0.015815323
41159,0.012826968
41489,0.0077053653
41807,0.024560105
41813,0.015815323
42128,0.03146484
42450,0.0024206701
43406,0.0018019917
43411,0.0013888782
43417,0.0025958484
43726,0.024207046
45024,0.011347162
40853,0.0036970847
41510,0.02248018
41514,0.03026291
41832,0.0008043553
41838,0.0024445143
42156,0.011077597
42475,0.0006219653
42798,0.02602079
43107,0.020773193
43111,0.011353054
43120,0.0011392254
43121,0.015815323
43422,0.001818252
44070,0.0020666297
45042,0.011353054
40546,0.0015370242
41522,0.011353054
54649,0.002151573
54650,0.011347162
54973,0.064452864
54986,0.0023953274
55300,0.0005968288
55306,0.0025892076
55617,0.015815323
55619,0.023633305
51440,0.0016802829
51442,0.0009695232
51443,0.003695059
51772,0.000941319
52104,0.011353054
52424,0.011353054
52434,0.020382924
53069,0.00079620077
54025,0.027412709
54362,0.0014347455
54674,0.0021116575
54678,0.011353054
54995,0.019704703
55314,0.037936065
55322,0.018997205
55639,0.029352773
55644,0.0033931937
51135,0.011353054
51462,0.011353054
51466,0.001726817
52123,0.0016552121
52456,0.011353054
52776,0.011353054
53090,0.003245596
53095,0.035287578
53407,0.011077597
53729,0.0015398607
53735,0.011347162
54047,0.002480527
54692,0.011077597
55017,0.025494818
55020,0.023829192
55027,0.019227782
55028,0.02577267
55657,0.0015943289
55660,0.03376765
50841,0.026786976
50846,0.002385199
52143,0.0019359854
53436,0.002349251
53758,0.001183322
54064,0.029996654
54073,0.026564805
54395,0.0009118803
54397,0.0018888279
54402,0.011077597
55048,0.0022027313
55358,0.011077597
55678,0.0016842114
50858,0.0074866214
51181,0.0025451987
66118,0.042532552
66125,0.0005396773
61671,0.0016350917
62299,0.012255258
62613,0.0009117016
63253,0.025331277
63255,0.041464552
63577,0.04493001
63580,0.011806613
63586,0.00067065406
64217,0.004333387
64223,0.00086560036
64226,0.00069726055
64855,0.036407866
65189,0.00060944026
65497,0.011347162
65816,0.002765932
61368,0.0016312584
61994,0.011347162
61996,0.0021131092
62010,0.011353054
62960,0.011077597
62961,0.03486251
63288,0.0011450052
63596,0.00085462746
64558,0.0008758693
64562,0.0010120985
64882,0.0014152947
65210,0.024293745
66156,0.03110853
61705,0.003193664
62026,0.0023320222
62348,0.0009252319
62656,0.016666912
62665,0.0022231163
62974,0.0004428917
62988,0.00029036656
63295,0.0016014604
63297,0.0022864405
63305,0.0014756295
63624,0.0006520683
64895,0.042096622
65216,0.0010587209
65228,0.015806627
65863,0.003015732
65870,0.012255258
61084,0.021218924
61716,0.0018354605
62686,0.011353054
62689,0.0030344017
62692,0.0030180844
63319,0.0016247889
68020,0.0020930914
68337,0.0024644255
68660,0.000874473
68673,0.037914023
